,AAPL,MSFT,AMZN,GOOGL,META,JNJ,JPM,BRK,PG,V,MA,WMT,UNH,INTC,CSCO,KO,PEP,DIS,VZ,T,,,AAPL,MSFT,AMZN,GOOGL,META,JNJ,JPM,BRK,PG,V,MA,WMT,UNH,INTC,CSCO,KO,PEP,DIS,VZ,T
Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,,,Linear Return ,,,,,,,,,,,,,,,,,,,
17/01/2023,135.545273,234.707748,96.050003,91.290001,135.360001,168.547729,139.703598,314.859985,148.571686,222.131027,374.412628,143.276276,483.358398,29.124405,47.721539,61.210484,170.468048,99.910004,40.184952,19.05969,,,0.008756318,-0.018889142,-0.021096616,-0.009010008,-0.011826508,-0.015084728,-0.015453494,-0.00875214,-0.002916254,-0.000268931,-0.001384692,-0.006056649,-0.009171367,-0.01693784,-0.01636662,0.004069673,-0.025218699,0.005130805,-0.024128047,-0.01125317
18/01/2023,134.817398,230.845886,95.459999,91.120003,133.020004,168.319382,135.506546,308.299988,144.591736,218.604813,368.342163,139.734299,474.549774,28.347095,46.550339,59.354721,168.491409,99.040001,39.319279,18.754026,,,-0.005369977,-0.016453918,-0.006142675,-0.001862175,-0.017287212,-0.001354791,-0.030042548,-0.020834648,-0.026788079,-0.015874478,-0.016213302,-0.024721308,-0.018223794,-0.026689301,-0.024542377,-0.030317731,-0.011595364,-0.008707867,-0.021542218,-0.016037197
19/01/2023,134.877228,239.097153,93.68,93.050003,136.149994,167.535019,133.700714,305.230011,141.533875,219.551102,367.363678,137.740067,482.64093,27.963362,46.113617,59.265408,168.739731,99.080002,39.407814,18.675146,,,0.000443785,0.035743617,-0.018646543,0.02118086,0.02353022,-0.004659968,-0.01332653,-0.009957759,-0.021148242,0.004328766,-0.002656457,-0.0142716,0.017050174,-0.013536943,-0.009381715,-0.001504733,0.001473796,0.000403887,0.002251694,-0.00420603
20/01/2023,137.469666,241.446106,97.25,98.019997,139.369995,167.108093,134.028137,309.869995,142.08046,223.435913,375.690613,139.436646,484.992584,28.750507,46.431229,59.622665,167.984833,103.480003,39.348789,18.961088,,,0.019220724,0.009824262,0.038108454,0.053412078,0.023650394,-0.002548279,0.002448925,0.015201598,0.003861867,0.017694336,0.022666735,0.012317251,0.004872471,0.028149155,0.006887597,0.006028086,-0.004473742,0.044408568,-0.001497799,0.015311366
23/01/2023,140.700272,240.90863,97.519997,99.790001,143.270004,167.108093,136.201096,310.420013,140.172409,223.306412,377.97702,141.520157,484.085815,29.783638,47.145863,59.771523,169.544296,105.690002,38.984814,18.832909,,,0.023500501,-0.00222607,0.002776319,0.018057581,0.027983132,0,0.016212708,0.001774996,-0.01342937,-0.000579589,0.006085877,0.014942349,-0.001869655,0.035934358,0.015391236,0.002496668,0.009283356,0.021356774,-0.009249967,-0.006760108
24/01/2023,142.116135,239.485321,96.32,97.699997,143.139999,168.299515,137.371902,311.299988,140.937622,223.017548,379.414795,141.897171,489.855255,29.439262,47.453552,60.089085,170.77597,106,39.761951,18.892069,,,0.010062973,-0.005908086,-0.012305138,-0.020944022,-0.000907413,0.007129649,0.008596157,0.002834788,0.005459084,-0.001293577,0.003803869,0.00266403,0.011918217,-0.01156259,0.00652632,0.005312931,0.007264615,0.002933087,0.019934352,0.00314131
25/01/2023,141.44809,246.840775,97.18,95.220001,141.5,167.683945,138.036682,311.899994,140.838242,224.023605,381.791046,141.222504,490.752075,29.222795,47.622284,60.466194,169.077454,108.120003,39.67342,20.134449,,,-0.004700698,0.03071359,0.008928571,-0.025383788,-0.011457308,-0.003657586,0.004839272,0.001927421,-0.000705135,0.004511111,0.006262937,-0.004754619,0.001830786,-0.007353004,0.00355573,0.006275832,-0.009945872,0.020000028,-0.002226526,0.065761987
26/01/2023,143.541992,247.000031,99.220001,97.519997,147.300003,167.028656,138.889984,310.950012,140.271774,223.834366,376.649109,141.093536,490.732147,29.606531,47.979599,60.347111,168.481476,109.699997,39.614395,19.720322,,,0.014803325,0.000645177,0.020991984,0.024154547,0.04098942,-0.003907882,0.006181705,-0.00304579,-0.004022118,-0.000844728,-0.013467935,-0.000913226,-4.06071E-05,0.013131393,0.007503105,-0.001969415,-0.003524882,0.014613337,-0.001487772,-0.020568082
27/01/2023,145.506256,241.575516,102.239998,99.370003,151.740005,160.843155,139.227341,309.170013,139.695389,230.538132,373.444122,142.174988,484.324951,27.707541,48.148331,60.029545,168.342407,109.540001,39.978371,19.671022,,,0.013684246,-0.021961596,0.030437381,0.01897053,0.030142579,-0.037032574,0.002428951,-0.00572439,-0.004109059,0.029949673,-0.008509212,0.007664788,-0.013056402,-0.064140915,0.003516745,-0.005262323,-0.000825426,-0.001458487,0.009187973,-0.002499959
30/01/2023,142.584778,246.651672,100.550003,96.940002,147.059998,162.253006,138.046616,307.329987,140.132645,228.207245,370.538696,141.033997,484.065887,27.500916,47.860497,60.178402,169.872086,107.589996,40.381695,19.878084,,,-0.020078023,0.021012709,-0.016529685,-0.02445407,-0.030842275,0.008765378,-0.008480554,-0.005951502,0.003130068,-0.010110635,-0.007780082,-0.008025258,-0.000534897,-0.007457356,-0.005978068,0.002479729,0.009086712,-0.017801762,0.010088555,0.010526245
31/01/2023,143.871017,251.568573,103.129997,98.839996,148.970001,163.742294,138.870148,311.519989,141.494125,229.312927,370.019531,142.740494,497.418335,27.805933,48.307137,60.853226,170.408447,108.489998,40.89323,20.085148,,,0.009020872,0.019934594,0.025658816,0.01959969,0.012987917,0.009178801,0.005965608,0.013633561,0.009715652,0.004845078,-0.001401109,0.012099898,0.027583947,0.011091158,0.009332122,0.011213724,0.00315744,0.008365109,0.012667497,0.010416698
01/02/2023,145.007706,263.36319,105.150002,100.43,153.119995,164.357864,138.503021,310.570007,142.299088,230.000229,373.494049,143.534225,495.236084,28.602919,48.207886,60.863152,168.829132,109.389999,41.011276,19.897804,,,0.00790075,0.046884302,0.019586978,0.016086646,0.027857918,0.003759383,-0.002643671,-0.003049506,0.005689021,0.002997223,0.009390094,0.005560658,-0.004387154,0.028662444,-0.002054583,0.000163114,-0.009267821,0.008295705,0.002886688,-0.009327489
02/02/2023,150.38208,257.142395,112.910004,107.739998,188.770004,163.434509,137.858093,311.859985,141.285431,228.665451,374.352722,142.492462,469.158966,29.704924,48.952293,59.82114,167.984833,113.209999,41.148998,19.996407,,,0.037062679,-0.023620594,0.073799352,0.072786996,0.232823995,-0.005617954,-0.004656418,0.004153582,-0.007123426,-0.005803377,0.002299027,-0.007257941,-0.052655933,0.038527711,0.015441602,-0.017120572,-0.005000908,0.034920925,0.00335815,0.004955471
03/02/2023,154.051376,255.569778,103.389999,104.779999,186.529999,162.193436,139.991333,308.51001,141.722702,229.233231,373.324341,140.597473,470.344757,29.832834,48.267437,59.374569,170.666718,110.709999,40.834206,19.552698,,,0.024399822,-0.006115744,-0.084314982,-0.027473539,-0.011866319,-0.007593702,0.015474173,-0.01074192,0.003094948,0.002483016,-0.002747091,-0.013298872,0.002527482,0.00430602,-0.013990274,-0.007465103,0.015965043,-0.022082855,-0.007650053,-0.022189436
06/02/2023,151.289429,266.309357,102.18,102.900002,186.059998,162.233139,140.81488,308.429993,140.520218,228.545929,372.385803,139.575531,473.553314,28.572994,47.21534,59.711979,170.408447,109.870003,40.607952,19.306194,,,-0.01792874,0.042022101,-0.01170325,-0.017942327,-0.002519707,0.000244788,0.005882843,-0.000259366,-0.008484766,-0.002998265,-0.002514002,-0.007268566,0.006821713,-0.042229981,-0.021797242,0.005682736,-0.001513306,-0.007587354,-0.005540796,-0.01260716
07/02/2023,154.200943,265.483246,102.110001,107.639999,191.619995,162.44165,142.531403,312.970001,139.148819,230.41861,374.472534,139.873184,475.1875,28.931524,47.483326,59.61274,170.011139,111.629997,39.889835,18.98081,,,0.019244662,-0.003102073,-0.000685056,0.04606411,0.029882818,0.001285255,0.012189926,0.014719736,-0.009759443,0.008193893,0.00560368,0.002132559,0.003450902,0.012547863,0.005675825,-0.001661961,-0.002331504,0.016018876,-0.017684147,-0.016853866
08/02/2023,151.478882,262.387756,100.050003,99.370003,183.429993,160.247421,141.529266,308.480011,137.70784,229.302948,369.769897,139.119171,481.505005,28.124828,46.609886,59.265408,171.62027,111.779999,39.860325,18.892069,,,-0.017652687,-0.011659832,-0.020174302,-0.076830138,-0.042740853,-0.013507798,-0.007030991,-0.014346391,-0.010355668,-0.004841892,-0.012558029,-0.00539069,0.013294763,-0.027882942,-0.018394668,-0.005826473,0.009464856,0.001343743,-0.000739787,-0.004675301
09/02/2023,150.431931,261.870209,98.239998,95.010002,177.919998,160.992065,139.326553,307.209991,136.197296,228.903732,369.839813,140.408966,484.006104,27.616907,46.381603,59.166164,175.017303,110.360001,39.161884,18.704725,,,-0.006911531,-0.001972451,-0.018091004,-0.04387643,-0.030038681,0.004646839,-0.015563657,-0.004117025,-0.010969194,-0.001740998,0.00018908,0.009271152,0.005194336,-0.018059524,-0.004897738,-0.001674569,0.019793891,-0.012703507,-0.01752221,-0.009916542
10/02/2023,150.801407,270.051788,97.610001,94.57,174.149994,161.587799,139.941727,309.890015,137.39975,226.757919,366.255402,142.591675,492.49585,27.686623,46.90765,59.166164,176.576782,108.059998,39.358627,18.803328,,,0.002456101,0.031242878,-0.006412836,-0.004631112,-0.021189321,0.003700394,0.004415339,0.008723753,0.008828766,-0.009374303,-0.009691793,0.015545368,0.017540576,0.002524396,0.011341717,0,0.008910428,-0.020840911,0.005023839,0.005271556
13/02/2023,153.637497,270.897797,99.540001,94.610001,179.429993,160.882858,141.459824,313.73999,139.198502,228.434647,370.249146,144.764481,493.591949,28.433563,47.503178,60.138706,174.590195,107.660004,39.663582,18.990671,,,0.018806787,0.003132766,0.019772564,0.000422978,0.030318686,-0.004362588,0.010848065,0.012423682,0.013091378,0.007394353,0.01090426,0.015237958,0.0022256,0.026978371,0.012695754,0.016437469,-0.011250556,-0.003701592,0.007748111,0.009963289
14/02/2023,152.988388,268.732544,99.699997,94.68,179.479996,158.231918,142.084915,310.790009,138.413406,228.943649,369.380493,144.347794,491.080872,28.523195,47.344372,59.136395,174.828583,107.660004,39.67342,18.882208,,,-0.004224939,-0.007992878,0.001607354,0.000739869,0.000278677,-0.016477455,0.004418859,-0.00940263,-0.005640118,0.002228217,-0.002346131,-0.002878379,-0.005087354,0.003152331,-0.003343061,-0.016666654,0.001365415,0,0.000248036,-0.005711383
15/02/2023,155.115448,261.578156,101.160004,96.940002,177.160004,157.110001,142.680237,309.630005,138.095413,228.474564,369.061035,145.419312,489.5065,28.73234,48.088779,59.136395,174.33194,109.239998,39.722607,18.98081,,,0.013903408,-0.026622708,0.014644002,0.023869899,-0.012926187,-0.007090333,0.004189903,-0.003732437,-0.002297415,-0.00204891,-0.000864848,0.007423169,-0.003205932,0.007332453,0.015723242,0,-0.002840743,0.014675775,0.001239797,0.005221953
16/02/2023,153.497696,257.497101,98.150002,95.510002,172.440002,160.389999,140.715668,308.179993,136.286728,225.390579,366.974274,143.13736,485.620361,28.084991,50.609844,58.769211,175.096771,105.830002,39.191395,18.990671,,,-0.010429342,-0.015601666,-0.029754862,-0.014751392,-0.026642594,0.02087708,-0.013769034,-0.004683047,-0.013097358,-0.013498155,-0.005654244,-0.015692221,-0.007938892,-0.022530326,0.052425224,-0.006209104,0.004387211,-0.031215636,-0.01337304,0.000519525
17/02/2023,152.339294,252.118851,97.199997,94.349998,172.880005,158,141.132385,308.23999,139.13887,223.125,360.564362,145.290329,497.308716,27.497398,50.391483,59.662357,174.997437,105.220001,39.565208,19.168154,,,-0.007546706,-0.020886643,-0.009679113,-0.012145367,0.00255163,-0.014901172,0.002961412,0.000194682,0.020927511,-0.010051791,-0.017466925,0.015041279,0.024068915,-0.020921958,-0.004314595,0.015197516,-0.000567309,-0.00576397,0.00953814,0.009345799
21/02/2023,148.274902,250.96138,94.580002,91.790001,172.080002,157.779999,138.542709,302.720001,139.039505,220.19072,355.402435,146.17334,489.566284,25.953718,49.319534,59.344795,174.937836,102.089996,38.561817,18.941368,,,-0.026679866,-0.004590974,-0.026954682,-0.027132984,-0.004627504,-0.001392411,-0.018349268,-0.017908088,-0.000714143,-0.013150835,-0.014316243,0.006077562,-0.015568663,-0.05613913,-0.021272424,-0.005322653,-0.000340582,-0.029747244,-0.025360438,-0.011831395
22/02/2023,148.704315,254.214279,95.790001,91.650002,171.119995,157.729996,137.481033,303.160004,139.625824,219.591888,354.414001,143.107605,487.154907,25.366125,48.942368,59.523426,175.126572,101.68,38.640511,19.108992,,,0.00289606,0.012961751,0.012793392,-0.00152521,-0.005578841,-0.000316916,-0.007663168,0.001453498,0.004216924,-0.002719606,-0.002781168,-0.020973284,-0.004925537,-0.022640032,-0.007647396,0.003010053,0.001078875,-0.004016025,0.002040723,0.008849625
23/02/2023,149.193634,248.676376,95.82,90.889999,172.039993,155.970001,138.582397,303.070007,139.178635,220.699738,354.973114,140.974472,489.944946,25.505554,48.843113,59.632587,174.778931,101.730003,37.902721,19.079412,,,0.00329055,-0.02178439,0.000313175,-0.008292449,0.005376333,-0.011158277,0.008011025,-0.000296863,-0.003202767,0.005045041,0.00157757,-0.014905798,0.005727211,0.005496661,-0.002027998,0.001833917,-0.001985084,0.000491768,-0.019093692,-0.001547962
24/02/2023,146.507355,249.614334,93.5,89.129997,170.389999,155.630005,139.832581,304.019989,138.393539,219.122803,352.566895,141.351501,482.611053,25.03747,48.118557,59.384491,174.729263,100.300003,38.109306,18.970949,,,-0.018005319,0.003771802,-0.024212064,-0.019364089,-0.009590758,-0.002179881,0.009021232,0.00313453,-0.005640923,-0.00714516,-0.006778595,0.002674449,-0.01496881,-0.018352238,-0.014834353,-0.00416041,-0.000284176,-0.014056817,0.0054504,-0.005684819
27/02/2023,147.715683,248.875946,93.760002,89.870003,169.539993,153.259995,141.053009,304.660004,138.274292,219.921249,354.923218,140.329575,481.604645,24.798449,48.366692,59.364643,172.365234,100.449997,38.247025,18.763887,,,0.008247559,-0.002958115,0.00278077,0.008302547,-0.004988591,-0.01522849,0.00872778,0.002105174,-0.000861651,0.003643829,0.006683336,-0.007229679,-0.00208534,-0.009546532,0.005156742,-0.000334229,-0.013529668,0.001495454,0.003613789,-0.010914689
28/02/2023,147.20639,245.732819,94.230003,90.059998,174.940002,152.570007,142.233749,305.179993,136.704117,219.512039,354.73349,141.014175,474.250854,24.828327,48.059002,59.057003,170.180008,99.610001,38.178165,18.645565,,,-0.003447792,-0.012629292,0.005012809,0.002114109,0.031850945,-0.004502075,0.008370896,0.001706785,-0.011355509,-0.001860712,-0.000534561,0.004878515,-0.015269352,0.001204833,-0.006361609,-0.005182209,-0.012677881,-0.00836233,-0.001800401,-0.006305836
01/03/2023,145.109283,250.562256,92.169998,90.360001,173.419998,152.449997,141.439972,304.619995,136.803497,217.93512,352.946289,139.049698,473.533386,25.226696,47.979599,58.411953,173.320007,98.540001,37.676468,18.399059,,,-0.014246032,0.019653203,-0.021861455,0.003331146,-0.008688716,-0.00078659,-0.005580792,-0.001834976,0.000726972,-0.007183747,-0.005038151,-0.01393106,-0.001512845,0.016044939,-0.001652198,-0.010922498,0.018451045,-0.010741893,-0.013140941,-0.013220624
02/03/2023,145.708466,254.733124,92.129997,92,174.529999,154.020004,139.971512,307.75,139.059357,218.633759,355.013062,139.396973,476.004608,26.093149,48.168182,59.265408,173.149994,98.919998,37.784676,18.399059,,,0.004129184,0.016646035,-0.000433992,0.018149612,0.006400652,0.010298505,-0.010382214,0.010275113,0.016489783,0.00320572,0.005855772,0.002497488,0.005218686,0.03434667,0.003930483,0.014610965,-0.00098092,0.003856272,0.002872031,0
03/03/2023,150.821381,256.309692,94.900002,93.650002,185.25,155.559998,142.541336,312.450012,140.073029,223.334595,360.933777,139.565628,476.861542,26.292332,48.91259,58.987534,173.5,101.139999,37.637115,18.546963,,,0.035090034,0.006189097,0.030066266,0.017934804,0.061422111,0.009998662,0.018359622,0.015272175,0.007289491,0.021500961,0.016677457,0.00120989,0.001800264,0.007633536,0.015454351,-0.004688637,0.002021403,0.022442388,-0.003905313,0.008038672
06/03/2023,153.617523,253.595612,93.75,95.129997,184.899994,154.089996,141.70787,316.970001,139.476761,226.308792,366.355255,139.545776,479.073669,25.884005,49.051544,59.900536,172.639999,100.660004,37.528912,18.507523,,,0.018539427,-0.010589065,-0.01211804,0.01580347,-0.001889371,-0.009449743,-0.005847188,0.014466279,-0.004256837,0.013317225,0.0150207,-0.000142241,0.004638929,-0.015530269,0.002840864,0.01547788,-0.004956778,-0.004745847,-0.002874902,-0.002126494
07/03/2023,151.39061,253.146606,93.550003,93.860001,184.509995,152.960007,137.540573,311.119995,136.704117,222.735748,359.376221,138.156769,472.198151,25.42588,48.545349,59.553196,173.110001,99.059998,37.292816,18.44836,,,-0.014496478,-0.001770559,-0.002133301,-0.013350111,-0.002109243,-0.007333305,-0.029407661,-0.018456024,-0.019878896,-0.015788357,-0.019049908,-0.009953773,-0.014351693,-0.017699154,-0.010319655,-0.005798613,0.00272244,-0.015895151,-0.006291043,-0.0031967
08/03/2023,152.658844,251.769623,93.919998,94.25,184.970001,151.240005,136.726959,311.369995,136.723999,221.75766,358.467621,137.015808,468.92981,25.874044,48.743858,59.58297,171.800003,99.300003,36.919003,18.34976,,,0.00837723,-0.005439469,0.003955051,0.004155114,0.002493122,-0.011244782,-0.005915447,0.000803548,0.000145438,-0.004391248,-0.00252827,-0.008258452,-0.006921546,0.017626293,0.004089146,0.000499956,-0.007567431,0.002422825,-0.010023727,-0.005344649
09/03/2023,150.381989,248.047745,92.25,92.32,181.690002,151.610001,129.325043,304.820007,135.720291,219.581894,353.884827,136.093094,463.259979,26.332169,48.446098,59.007381,172.029999,96.139999,35.954956,18.063814,,,-0.014914662,-0.014782872,-0.017781069,-0.020477454,-0.0177326,0.002446416,-0.054136478,-0.021036028,-0.007341125,-0.009811458,-0.012784402,-0.006734362,-0.012091001,0.017705968,-0.006108667,-0.009660294,0.001338743,-0.031822799,-0.026112487,-0.015583092
10/03/2023,148.294876,253.366119,90.730003,90.629997,179.509995,153.059998,132.609268,303.630005,136.336426,215.719437,346.566284,135.894669,460.329987,27.108988,48.19796,58.759285,173.710007,93.57,36.08284,18.172277,,,-0.013878743,0.021440929,-0.016476932,-0.018305925,-0.011998497,0.009563993,0.02539512,-0.00390395,0.004539741,-0.017590052,-0.020680579,-0.001458009,-0.006324725,0.02950076,-0.00512194,-0.004204491,0.009765785,-0.026731839,0.003556784,0.006004435
13/03/2023,150.262161,260.221161,92.43,91.110001,180.899994,153.919998,130.227966,302.880005,137.280502,214.052689,344.170044,136.291534,463.679993,26.84009,48.049076,59.354721,173.529999,92.599998,35.945122,18.044094,,,0.013266035,0.027055875,0.018736878,0.005296304,0.007743296,0.005618712,-0.017957282,-0.002470112,0.006924606,-0.007726462,-0.006914233,0.002920387,0.007277401,-0.009919146,-0.00308901,0.010133479,-0.001036256,-0.010366592,-0.003816717,-0.007053767
14/03/2023,152.379227,264.860992,94.879997,93.970001,194.020004,154.350006,133.571716,305.329987,138.979874,218.234543,352.267365,137.015808,464.579987,27.895765,48.684307,59.573044,176.630005,93.360001,36.279587,18.182137,,,0.014089149,0.017830337,0.026506513,0.031390626,0.072526315,0.002793711,0.025676129,0.008088953,0.01237883,0.019536564,0.023527094,0.005314153,0.001940981,0.039332022,0.013220462,0.003678275,0.017864381,0.008207376,0.009304879,0.007650315
15/03/2023,152.778687,275.597534,96.199997,96.110001,197.75,154.029999,127.261246,297.880005,140.947556,215.94899,347.53476,138.543716,465.429993,28.294134,48.694233,59.970001,176.509995,93.099998,36.456657,18.053955,,,0.002621486,0.040536517,0.013912311,0.022773225,0.019224801,-0.002073256,-0.047244059,-0.024399772,0.014158036,-0.01047292,-0.013434696,0.011151326,0.001829623,0.014280626,0.000203885,0.006663366,-0.000679443,-0.002784951,0.004880706,-0.007049886
16/03/2023,155.634735,278.820465,100.040001,100.32,204.929993,152.380005,129.731857,302.01001,142.000946,217.026886,347.454895,137.756699,472.019989,30.056917,49.746326,60.299999,175.130005,94.290001,35.98447,18.132835,,,0.018694021,0.011694339,0.039916883,0.043803964,0.036308435,-0.01071216,0.019413695,0.01386466,0.007473631,0.004991438,-0.000229804,-0.00568064,0.014158941,0.062302066,0.021606111,0.005502718,-0.007818197,0.012781987,-0.01295201,0.004369126
17/03/2023,154.785904,271.6362,98.949997,101.620003,195.610001,153.889999,124.830322,293.51001,142.040695,216.96701,349.112305,138.872452,469.5,29.688425,49.815807,60.02,177.589996,93.199997,36.191051,17.876471,,,-0.005453995,-0.025766634,-0.010895682,0.012958563,-0.045478907,0.009909397,-0.037782046,-0.028144762,0.000279921,-0.000275892,0.004770144,0.008099446,-0.005338734,-0.012259807,0.001396706,-0.004643433,0.014046656,-0.011560123,0.005740838,-0.014138109
20/03/2023,157.182587,273.1828,97.709999,101.220001,197.809998,153.889999,126.149971,301.059998,144.22702,217.725525,348.772858,140.366776,476.959991,29.041077,50.560215,60.599998,178.009995,94.220001,36.820633,18.231438,,,0.015483858,0.005693645,-0.012531562,-0.003936253,0.011246853,0,0.010571542,0.025723102,0.015392244,0.003495992,-0.000972315,0.010760406,0.015889225,-0.021804727,0.014943209,0.009663412,0.002364992,0.010944249,0.017396068,0.01985666
21/03/2023,159.059982,271.696075,100.610001,104.919998,202.160004,151.050003,129.533417,303.850006,143.183548,221.518127,354.014618,139.888596,480.100006,28.343929,50.292225,60.32,176.509995,96.540001,37.125587,18.280739,,,0.011944039,-0.005442235,0.029679685,0.036554011,0.02199083,-0.018454715,0.026820823,0.009267282,-0.007234927,0.017419189,0.015029151,-0.003406647,0.006583393,-0.024005584,-0.005300413,-0.004620429,-0.008426493,0.024623222,0.00828215,0.002704175
22/03/2023,157.612,277.054352,98.699997,103.370003,199.809998,151.130005,126.189659,299.730011,143.094116,219.611847,350.480164,138.992004,475.519989,28.015276,49.091248,60.049999,175.649994,94.900002,36.702587,18.132835,,,-0.009103371,0.019721584,-0.018984236,-0.014773113,-0.011624485,0.000529639,-0.025813864,-0.013559305,-0.000624597,-0.008605526,-0.009983921,-0.006409329,-0.009539715,-0.011595181,-0.023879973,-0.004476144,-0.004872251,-0.016987767,-0.011393759,-0.008090701
23/03/2023,158.710464,279.958008,98.709999,105.599998,204.279999,152.649994,125.852303,298.369995,142.895355,222.156876,353.814941,140.117722,469.910004,28.911608,49.359238,59.919998,179.089996,95.830002,36.761608,18.201857,,,0.006969419,0.010480456,0.000101337,0.021572941,0.022371258,0.010057493,-0.002673404,-0.00453747,-0.001389023,0.01158876,0.009514881,0.008099157,-0.01179758,0.031994402,0.005459018,-0.002164879,0.019584413,0.009799789,0.001608088,0.003806465
24/03/2023,160.028656,275.77713,98.129997,105.440002,206.009995,153.300003,123.93734,298.920013,145.807129,220.609894,351.079224,141.263382,475.98999,29.240261,50.133419,60.900002,179.490005,94.080002,37.046886,18.34976,,,0.00830564,-0.014933947,-0.005875818,-0.001515114,0.008468749,0.004258166,-0.015215955,0.001843409,0.020376967,-0.006963467,-0.007732056,0.00817641,0.012938618,0.01136751,0.015684622,0.016355207,0.002233564,-0.018261504,0.007760215,0.008125709
27/03/2023,158.061371,274.629669,98.040001,102.459999,202.839996,151.820007,127.489464,302.140015,145.041916,221.378403,354.064545,143.624405,481.899994,29.060995,50.1632,61.349998,179.429993,95.620003,37.430538,18.606125,,,-0.01229333,-0.004160827,-0.00091711,-0.028262547,-0.015387598,-0.009654246,0.028660644,0.010772119,-0.005248118,0.003483565,0.008503269,0.016713624,0.012416236,-0.006130793,0.000594035,0.007389097,-0.000334347,0.016369058,0.01035585,0.013971027
28/03/2023,157.432236,279.898132,97.239998,101.029999,200.679993,153.309998,127.876427,302.320007,145.449371,219.901291,353.774994,143.066528,472.579987,29.170547,50.014317,61.419998,180.669998,94.82,37.381351,18.458221,,,-0.003980321,0.019183881,-0.008159965,-0.013956666,-0.010648802,0.009814194,0.003035255,0.000595724,0.002809222,-0.00667234,-0.000817792,-0.003884277,-0.019340127,0.003769726,-0.002967973,0.001140994,0.006910801,-0.008366482,-0.001314087,-0.00794921
29/03/2023,160.547943,283.430389,100.25,101.389999,205.350006,153.429993,128.134399,305.299988,145.896561,222.865509,358.966858,143.684174,466.589996,31.391451,50.788498,61.860001,180.830002,96.870003,37.853535,18.734306,,,0.019790782,0.012619795,0.030954361,0.003563298,0.023270945,0.000782695,0.002017354,0.009857042,0.003074541,0.013479766,0.01467561,0.004317194,-0.012675084,0.076135151,0.015479188,0.007163839,0.000885615,0.021619943,0.012631539,0.014957292
30/03/2023,162.135742,287.671112,102,100.889999,207.839996,155,127.747437,305.079987,146.532578,221.927338,358.697296,145.118729,470.059998,31.959127,51.046562,61.849998,182.300003,98.099998,38.030605,18.813187,,,0.009889874,0.014962132,0.017456359,-0.004931453,0.01212559,0.010232725,-0.00301997,-0.000720606,0.004359369,-0.004209584,-0.000750938,0.009984085,0.00743694,0.018083777,0.00508115,-0.000161704,0.008129188,0.012697378,0.004677767,0.004210511
31/03/2023,164.672226,286.603485,103.290001,103.730003,211.940002,156.850006,129.295288,308.769989,147.764862,225.021301,362.84079,146.891998,472.589996,32.536758,51.890224,62.029999,182.5,100.129997,38.256863,18.98081,,,0.0156442,-0.003711276,0.012647069,0.02814951,0.019726742,0.011935523,0.012116494,0.012095195,0.008409625,0.013941333,0.011551506,0.012219436,0.005382287,0.018074054,0.016527303,0.002910283,0.001097076,0.02069316,0.005949366,0.008909867
03/04/2023,165.940475,286.553558,102.410004,104.360001,213.070007,158.490005,129.146454,310.309998,148.579758,228.554413,365.895966,148.127304,494.190002,32.755863,51.920002,62.400002,181.850006,99.760002,38.58149,19.118851,,,0.007701657,-0.000174202,-0.008519673,0.00607344,0.005331721,0.010455843,-0.001151117,0.00498756,0.005514816,0.015701234,0.008420156,0.008409621,0.045705593,0.006734076,0.000573865,0.005964904,-0.003561611,-0.003695146,0.008485458,0.007272661
04/04/2023,165.40123,283.719757,103.949997,104.720001,214.720001,165.610001,127.419998,309.070007,149.295288,227.217026,363.329987,146.672821,493.25,32.965004,51.82,62.209999,183.639999,99.57,39.00449,19.365356,,,-0.003249629,-0.009889254,0.015037525,0.003449598,0.007743906,0.044923943,-0.013368203,-0.003995975,0.004815797,-0.005851504,-0.007012865,-0.009819142,-0.001902106,0.006384842,-0.001926079,-0.00304492,0.009843239,-0.001904591,0.010963807,0.012893296
05/04/2023,163.533798,290.963928,101.099998,104.470001,211.479996,165.149994,127.610001,310.390015,150.318878,227.726028,363.790009,149.103592,509.230011,32.69611,51.82,62.799999,184.360001,99.910004,39.457001,19.601999,,,-0.011290315,0.025532839,-0.027417019,-0.002387319,-0.015089442,-0.002777652,0.001491155,0.004270903,0.006856144,0.002240158,0.001266127,0.016572743,0.032397387,-0.008156953,0,0.009484006,0.003920725,0.003414723,0.01160151,0.012219915
06/04/2023,164.432556,288.758759,102.059998,108.419998,216.100006,164.320007,127.470001,312.51001,151.272903,225.550278,361.470001,150.229324,512.809998,32.676193,51.27,62.84,183.199997,99.970001,39.48,19.65,,,0.005495855,-0.00757884,0.009495549,0.037809868,0.021846085,-0.005025656,-0.001097093,0.006830101,0.006346675,-0.009554244,-0.006377327,0.007549999,0.007030196,-0.000609155,-0.010613663,0.000636959,-0.006292059,0.00060051,0.000582888,0.002448781
